transaction_id,customer_id,sku,product_name,line,date,qty,unit_price,revenue,channel,region,segment,campaign_group
T0001132,C00293,ALK-CB-01,Ur Bonbons,Cough drops,2023-02-11,2,2.4,4.8,pharmacy,Sachsen,traditional_55,control
T0001208,C00311,ALK-FB-01,Fuß Butter,Feet,2023-02-11,1,7.67,7.67,pharmacy,Hessen,diabetic_care,control
T0001565,C00392,ALK-FB-01,Fuß Butter,Feet,2023-02-11,2,7.39,14.78,pharmacy,Baden-Württemberg,wellness_50plus,treatment
T0002785,C00677,ALK-MG-05,Wärmendes Intensiv Gel,Muscles/Joints,2023-02-11,1,8.35,8.35,rossmann,NRW,traditional_55,control
T0000921,C00235,ALK-FB-01,Fuß Butter,Feet,2023-02-12,2,7.97,15.94,dm,NRW,diabetic_care,treatment
T0001881,C00469,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-02-12,1,9.72,9.72,pharmacy,Baden-Württemberg,diabetic_care,treatment
T0001943,C00484,ALK-LG-02,Bein Frische Gel,Legs,2023-02-12,1,8.51,8.51,online,Sachsen,young_active_women,treatment
T0002144,C00527,ALK-MG-05,Wärmendes Intensiv Gel,Muscles/Joints,2023-02-12,1,8.2,8.2,rossmann,Hessen,active_women_35,treatment
T0000947,C00241,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-02-13,1,5.66,5.66,pharmacy,Hessen,traditional_55,control
T0000998,C00257,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-02-13,1,8.74,8.74,rossmann,Hessen,athletes_25,treatment
T0001016,C00262,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-02-13,2,8.6,17.2,online,Niedersachsen,athletes_25,control
T0001178,C00303,ALK-FB-01,Fuß Butter,Feet,2023-02-13,1,7.79,7.79,pharmacy,Hessen,diabetic_care,treatment
T0001203,C00309,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-02-13,1,9.29,9.29,online,Baden-Württemberg,wellness_50plus,control
T0001650,C00410,ALK-FB-02,Sole Fußbad,Feet,2023-02-13,1,6.25,6.25,online,Baden-Württemberg,active_women_35,control
T0003265,C00795,ALK-FB-02,Sole Fußbad,Feet,2023-02-13,1,6.39,6.39,pharmacy,NRW,athletes_25,treatment
T0000052,C00013,ALK-FB-01,Fuß Butter,Feet,2023-02-14,2,7.62,15.24,online,Bayern,diabetic_care,treatment
T0000150,C00036,ALK-CB-01,Ur Bonbons,Cough drops,2023-02-14,2,2.41,4.82,dm,Bayern,active_women_35,treatment
T0000553,C00139,ALK-FB-05,10% Urea Fußcreme,Feet,2023-02-14,1,7.46,7.46,dm,Hamburg,diabetic_care,treatment
T0001686,C00419,ALK-FB-01,Fuß Butter,Feet,2023-02-14,1,7.97,7.97,rossmann,Niedersachsen,wellness_50plus,control
T0002534,C00619,ALK-FB-02,Sole Fußbad,Feet,2023-02-14,1,6.72,6.72,dm,NRW,wellness_50plus,treatment
T0003181,C00775,ALK-FB-02,Sole Fußbad,Feet,2023-02-14,1,6.35,6.35,rossmann,Baden-Württemberg,wellness_50plus,control
T0000129,C00029,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-02-15,2,8.79,17.58,pharmacy,Niedersachsen,diabetic_care,control
T0001311,C00335,ALK-FB-02,Sole Fußbad,Feet,2023-02-15,1,6.18,6.18,online,Berlin,wellness_50plus,treatment
T0001653,C00411,ALK-FB-06,Fußpflege Deospray,Feet,2023-02-15,3,6.32,18.96,dm,NRW,young_active_women,treatment
T0002939,C00711,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-02-15,1,6.91,6.91,online,NRW,diabetic_care,treatment
T0000223,C00053,ALK-MG-05,Wärmendes Intensiv Gel,Muscles/Joints,2023-02-16,2,8.02,16.04,pharmacy,Bayern,traditional_55,control
T0001264,C00323,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-02-16,2,6.01,12.02,pharmacy,Berlin,athletes_25,treatment
T0001407,C00356,ALK-FB-01,Fuß Butter,Feet,2023-02-16,1,7.99,7.99,online,Niedersachsen,wellness_50plus,control
T0001490,C00373,ALK-FB-05,10% Urea Fußcreme,Feet,2023-02-16,2,6.94,13.88,pharmacy,Bayern,diabetic_care,treatment
T0002521,C00617,ALK-MG-05,Wärmendes Intensiv Gel,Muscles/Joints,2023-02-16,1,8.65,8.65,pharmacy,Niedersachsen,traditional_55,control
T0002622,C00638,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-02-16,1,5.89,5.89,online,Baden-Württemberg,athletes_25,control
T0002897,C00702,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-02-16,1,8.8,8.8,pharmacy,Berlin,traditional_55,treatment
T0000357,C00087,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2023-02-17,1,11.51,11.51,pharmacy,Niedersachsen,young_active_women,treatment
T0001141,C00294,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-02-17,1,8.56,8.56,rossmann,Sachsen,diabetic_care,treatment
T0001821,C00453,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-02-17,1,8.61,8.61,online,NRW,athletes_25,control
T0002417,C00595,ALK-FB-01,Fuß Butter,Feet,2023-02-17,1,7.41,7.41,online,Hessen,active_women_35,treatment
T0003191,C00777,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-02-17,3,9.21,27.63,online,Berlin,athletes_25,treatment
T0000253,C00060,ALK-MG-05,Wärmendes Intensiv Gel,Muscles/Joints,2023-02-18,3,8.48,25.44,pharmacy,Bayern,traditional_55,treatment
T0000533,C00133,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-02-18,1,6.73,6.73,dm,Hessen,traditional_55,treatment
T0002228,C00551,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-02-18,2,9.66,19.32,online,Hessen,active_women_35,control
T0002709,C00657,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-02-18,1,10.07,10.07,online,Sachsen,traditional_55,control
T0003119,C00760,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-02-18,1,6.73,6.73,dm,Hamburg,active_women_35,treatment
T0000846,C00216,ALK-FB-01,Fuß Butter,Feet,2023-02-19,1,7.66,7.66,pharmacy,Berlin,traditional_55,treatment
T0000153,C00037,ALK-FB-05,10% Urea Fußcreme,Feet,2023-02-20,2,7.37,14.74,pharmacy,Baden-Württemberg,diabetic_care,control
T0001105,C00286,ALK-FB-01,Fuß Butter,Feet,2023-02-20,1,8.07,8.07,online,Hamburg,diabetic_care,treatment
T0001351,C00345,ALK-FB-01,Fuß Butter,Feet,2023-02-20,1,7.85,7.85,online,Niedersachsen,wellness_50plus,control
T0002173,C00536,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-02-20,1,9.16,9.16,pharmacy,Baden-Württemberg,diabetic_care,treatment
T0002466,C00607,ALK-MG-05,Wärmendes Intensiv Gel,Muscles/Joints,2023-02-20,1,8.08,8.08,pharmacy,Hessen,traditional_55,control
T0001430,C00362,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-02-21,3,9.78,29.34,dm,NRW,athletes_25,treatment
T0001874,C00466,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-02-21,2,8.74,17.48,dm,Niedersachsen,athletes_25,treatment
T0002135,C00525,ALK-CB-01,Ur Bonbons,Cough drops,2023-02-21,2,2.44,4.88,pharmacy,Hamburg,traditional_55,control
T0002512,C00616,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-02-21,1,5.86,5.86,dm,Niedersachsen,athletes_25,treatment
T0002996,C00727,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-02-21,3,6.65,19.95,pharmacy,Bayern,traditional_55,control
T0000348,C00086,ALK-FB-02,Sole Fußbad,Feet,2023-02-22,3,6.72,20.16,online,NRW,wellness_50plus,control
T0001730,C00428,ALK-FB-05,10% Urea Fußcreme,Feet,2023-02-22,2,7.35,14.7,pharmacy,NRW,diabetic_care,control
T0001604,C00401,ALK-CB-01,Ur Bonbons,Cough drops,2023-02-23,1,2.5,2.5,rossmann,Sachsen,traditional_55,treatment
T0001890,C00471,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-02-23,2,6.66,13.32,pharmacy,NRW,traditional_55,control
T0002305,C00565,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-02-23,1,9.2,9.2,online,NRW,athletes_25,treatment
T0000187,C00044,ALK-LG-02,Bein Frische Gel,Legs,2023-02-24,1,8.14,8.14,online,Hamburg,young_active_women,treatment
T0000647,C00164,ALK-FB-02,Sole Fußbad,Feet,2023-02-24,1,6.33,6.33,online,Baden-Württemberg,wellness_50plus,control
T0000955,C00243,ALK-FB-02,Sole Fußbad,Feet,2023-02-24,1,6.26,6.26,rossmann,Sachsen,wellness_50plus,treatment
T0001880,C00469,ALK-MG-05,Wärmendes Intensiv Gel,Muscles/Joints,2023-02-24,2,8.39,16.78,pharmacy,Baden-Württemberg,diabetic_care,treatment
T0002670,C00648,ALK-FB-02,Sole Fußbad,Feet,2023-02-24,1,6.46,6.46,online,NRW,athletes_25,treatment
T0000013,C00004,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-02-25,2,9.89,19.78,dm,Hessen,wellness_50plus,treatment
T0000655,C00167,ALK-FB-01,Fuß Butter,Feet,2023-02-25,1,7.4,7.4,pharmacy,Niedersachsen,diabetic_care,treatment
T0001287,C00330,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-02-25,2,8.89,17.78,pharmacy,Hessen,athletes_25,treatment
T0002119,C00522,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-02-25,1,6.74,6.74,online,Hessen,young_active_women,treatment
T0002548,C00622,ALK-MG-05,Wärmendes Intensiv Gel,Muscles/Joints,2023-02-25,3,8.26,24.78,pharmacy,Niedersachsen,traditional_55,treatment
T0002994,C00726,ALK-FB-06,Fußpflege Deospray,Feet,2023-02-25,3,6.18,18.54,dm,Niedersachsen,traditional_55,control
T0000305,C00075,ALK-FB-02,Sole Fußbad,Feet,2023-02-26,1,6.79,6.79,pharmacy,Baden-Württemberg,wellness_50plus,treatment
T0001204,C00309,ALK-FB-01,Fuß Butter,Feet,2023-02-26,1,7.96,7.96,pharmacy,Baden-Württemberg,wellness_50plus,control
T0001708,C00423,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-02-26,1,8.51,8.51,pharmacy,Hamburg,active_women_35,control
T0002337,C00572,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2023-02-26,1,11.21,11.21,pharmacy,Hessen,diabetic_care,control
T0000291,C00072,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-02-27,1,9.07,9.07,online,Hamburg,athletes_25,treatment
T0000825,C00210,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-02-27,1,6.08,6.08,dm,Berlin,traditional_55,control
T0001355,C00346,ALK-FB-05,10% Urea Fußcreme,Feet,2023-02-27,1,7.11,7.11,pharmacy,Hessen,diabetic_care,treatment
T0002283,C00560,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-02-27,3,9.15,27.45,pharmacy,Bayern,athletes_25,treatment
T0002879,C00696,ALK-FB-01,Fuß Butter,Feet,2023-02-27,2,7.5,15.0,pharmacy,Hessen,wellness_50plus,control
T0002973,C00720,ALK-FB-01,Fuß Butter,Feet,2023-02-27,1,7.6,7.6,pharmacy,Niedersachsen,diabetic_care,control
T0000512,C00130,ALK-FB-01,Fuß Butter,Feet,2023-02-28,2,8.07,16.14,pharmacy,Niedersachsen,diabetic_care,control
T0000761,C00194,ALK-MG-05,Wärmendes Intensiv Gel,Muscles/Joints,2023-02-28,1,8.39,8.39,dm,Bayern,traditional_55,control
T0001094,C00281,ALK-FB-06,Fußpflege Deospray,Feet,2023-02-28,1,6.37,6.37,online,Niedersachsen,young_active_women,control
T0001575,C00393,ALK-FB-01,Fuß Butter,Feet,2023-02-28,1,7.45,7.45,pharmacy,Bayern,diabetic_care,control
T0002171,C00535,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-02-28,1,5.58,5.58,dm,Berlin,active_women_35,control
T0002251,C00554,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-01,1,6.9,6.9,pharmacy,Hessen,young_active_women,treatment
T0001412,C00358,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2023-03-02,1,11.45,11.45,pharmacy,Baden-Württemberg,active_women_35,treatment
T0001439,C00363,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-03-02,1,8.66,8.66,online,Hessen,active_women_35,control
T0001938,C00482,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-02,1,6.71,6.71,online,Sachsen,young_active_women,control
T0000133,C00029,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-03,1,6.65,6.65,pharmacy,Niedersachsen,diabetic_care,control
T0000688,C00177,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-03,1,6.95,6.95,pharmacy,Niedersachsen,diabetic_care,control
T0001036,C00268,ALK-FB-05,10% Urea Fußcreme,Feet,2023-03-03,1,6.89,6.89,pharmacy,Berlin,diabetic_care,treatment
T0002797,C00679,ALK-CB-01,Ur Bonbons,Cough drops,2023-03-03,1,2.46,2.46,pharmacy,Sachsen,traditional_55,control
T0002944,C00711,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-03,1,6.72,6.72,pharmacy,NRW,diabetic_care,treatment
T0003141,C00764,ALK-FB-01,Fuß Butter,Feet,2023-03-03,1,7.35,7.35,online,NRW,wellness_50plus,treatment
T0000656,C00167,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-04,1,6.78,6.78,online,Niedersachsen,diabetic_care,treatment
T0000860,C00221,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-04,1,6.93,6.93,online,Bayern,young_active_women,treatment
T0001290,C00331,ALK-CB-01,Ur Bonbons,Cough drops,2023-03-04,2,2.42,4.84,rossmann,Baden-Württemberg,active_women_35,control
T0001597,C00399,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2023-03-04,1,11.51,11.51,online,Niedersachsen,active_women_35,treatment
T0002671,C00648,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-04,2,7.12,14.24,rossmann,NRW,athletes_25,treatment
T0002800,C00679,ALK-CB-01,Ur Bonbons,Cough drops,2023-03-04,1,2.57,2.57,dm,Sachsen,traditional_55,control
T0003211,C00782,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-04,3,6.67,20.01,pharmacy,Hessen,active_women_35,treatment
T0000668,C00170,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-03-05,1,9.28,9.28,dm,Niedersachsen,athletes_25,control
T0001576,C00394,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-05,1,6.92,6.92,online,NRW,young_active_women,control
T0002703,C00656,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-03-05,1,6.58,6.58,online,Sachsen,traditional_55,control
T0002738,C00663,ALK-CB-01,Ur Bonbons,Cough drops,2023-03-05,3,2.41,7.23,online,Sachsen,wellness_50plus,control
T0000448,C00111,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-03-06,1,8.21,8.21,dm,Sachsen,young_active_women,treatment
T0001010,C00261,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-06,1,6.67,6.67,online,Niedersachsen,active_women_35,control
T0001898,C00474,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-06,1,6.64,6.64,online,Hessen,active_women_35,control
T0002981,C00723,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2023-03-06,3,11.43,34.29,pharmacy,Bayern,active_women_35,control
T0000827,C00211,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-07,1,7.05,7.05,pharmacy,Niedersachsen,young_active_women,treatment
T0001186,C00305,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-03-07,1,9.01,9.01,pharmacy,Berlin,athletes_25,treatment
T0001478,C00371,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-03-07,1,5.55,5.55,pharmacy,Baden-Württemberg,athletes_25,control
T0001932,C00481,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-03-07,3,6.55,19.65,pharmacy,Berlin,wellness_50plus,treatment
T0001993,C00493,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-07,1,7.0,7.0,pharmacy,Hamburg,active_women_35,control
T0002694,C00654,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-03-07,1,6.9,6.9,rossmann,Sachsen,athletes_25,control
T0002701,C00655,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-03-07,1,5.89,5.89,online,Niedersachsen,athletes_25,treatment
T0003279,C00797,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-03-07,2,8.47,16.94,dm,Berlin,active_women_35,control
T0000284,C00070,ALK-FB-05,10% Urea Fußcreme,Feet,2023-03-08,3,6.98,20.94,pharmacy,Baden-Württemberg,diabetic_care,treatment
T0000587,C00148,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2023-03-08,1,11.24,11.24,dm,Hamburg,active_women_35,treatment
T0001062,C00274,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-03-08,1,8.48,8.48,online,Bayern,young_active_women,control
T0002552,C00622,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2023-03-08,3,11.19,33.57,pharmacy,Niedersachsen,traditional_55,treatment
T0002832,C00686,ALK-FB-06,Fußpflege Deospray,Feet,2023-03-08,1,6.16,6.16,pharmacy,Sachsen,young_active_women,treatment
T0000248,C00059,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-03-09,1,7.06,7.06,pharmacy,Niedersachsen,wellness_50plus,control
T0000387,C00095,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-03-09,1,8.54,8.54,rossmann,Bayern,active_women_35,treatment
T0000615,C00157,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-09,1,7.14,7.14,pharmacy,Baden-Württemberg,diabetic_care,control
T0001434,C00363,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-03-09,1,8.32,8.32,online,Hessen,active_women_35,control
T0002009,C00497,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-09,1,6.9,6.9,dm,Bayern,active_women_35,control
T0000933,C00237,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-03-10,3,5.96,17.88,dm,Bayern,athletes_25,control
T0001085,C00279,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-10,1,6.95,6.95,pharmacy,NRW,diabetic_care,treatment
T0001327,C00338,ALK-CB-01,Ur Bonbons,Cough drops,2023-03-10,2,2.6,5.2,dm,Hessen,young_active_women,control
T0002678,C00651,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-03-10,2,8.49,16.98,online,NRW,young_active_women,treatment
T0000843,C00215,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-03-11,2,9.78,19.56,online,NRW,young_active_women,treatment
T0001038,C00268,ALK-FB-05,10% Urea Fußcreme,Feet,2023-03-11,2,7.5,15.0,pharmacy,Berlin,diabetic_care,treatment
T0002546,C00622,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-03-12,2,6.68,13.36,dm,Niedersachsen,traditional_55,treatment
T0002699,C00655,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-03-12,3,9.61,28.83,online,Niedersachsen,athletes_25,treatment
T0000282,C00069,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-03-13,1,7.09,7.09,online,Hessen,traditional_55,treatment
T0000915,C00232,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-03-13,1,8.89,8.89,pharmacy,Berlin,traditional_55,control
T0000025,C00006,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-14,1,6.92,6.92,online,Niedersachsen,young_active_women,treatment
T0000243,C00057,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-14,2,7.13,14.26,pharmacy,Baden-Württemberg,active_women_35,control
T0001332,C00339,ALK-CB-01,Ur Bonbons,Cough drops,2023-03-14,1,2.41,2.41,pharmacy,NRW,traditional_55,control
T0001353,C00345,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-03-14,2,6.78,13.56,pharmacy,Niedersachsen,wellness_50plus,control
T0001415,C00358,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-03-14,3,5.69,17.07,pharmacy,Baden-Württemberg,active_women_35,treatment
T0002672,C00648,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-03-14,1,6.64,6.64,pharmacy,NRW,athletes_25,treatment
T0003093,C00753,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2023-03-14,3,11.04,33.12,pharmacy,Berlin,active_women_35,treatment
T0003284,C00799,ALK-LG-02,Bein Frische Gel,Legs,2023-03-14,2,7.87,15.74,online,Bayern,young_active_women,control
T0000081,C00019,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-15,1,6.83,6.83,online,Hessen,active_women_35,treatment
T0002015,C00499,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-03-15,1,5.56,5.56,dm,Baden-Württemberg,athletes_25,control
T0002557,C00623,ALK-FB-05,10% Urea Fußcreme,Feet,2023-03-15,3,7.32,21.96,pharmacy,Hamburg,diabetic_care,treatment
T0001243,C00319,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-16,1,7.06,7.06,pharmacy,Baden-Württemberg,diabetic_care,treatment
T0001521,C00382,ALK-FB-05,10% Urea Fußcreme,Feet,2023-03-16,3,7.31,21.93,pharmacy,Sachsen,wellness_50plus,treatment
T0002048,C00507,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-03-16,1,6.03,6.03,pharmacy,Bayern,diabetic_care,control
T0002121,C00522,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-03-16,1,8.83,8.83,dm,Hessen,young_active_women,treatment
T0003278,C00797,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-03-16,1,5.77,5.77,pharmacy,Berlin,active_women_35,control
T0000234,C00055,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-03-17,1,6.82,6.82,pharmacy,Niedersachsen,wellness_50plus,control
T0000415,C00103,ALK-FB-02,Sole Fußbad,Feet,2023-03-17,1,6.76,6.76,pharmacy,Berlin,wellness_50plus,treatment
T0001864,C00464,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-03-17,2,5.98,11.96,online,Hessen,athletes_25,control
T0000720,C00186,ALK-LG-02,Bein Frische Gel,Legs,2023-03-18,1,8.43,8.43,online,Berlin,young_active_women,control
T0001929,C00480,ALK-FB-05,10% Urea Fußcreme,Feet,2023-03-18,3,7.05,21.15,pharmacy,Bayern,diabetic_care,control
T0002829,C00686,ALK-FB-06,Fußpflege Deospray,Feet,2023-03-18,2,5.85,11.7,pharmacy,Sachsen,young_active_women,treatment
T0001007,C00260,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-19,2,6.85,13.7,online,NRW,diabetic_care,treatment
T0001675,C00416,ALK-FB-01,Fuß Butter,Feet,2023-03-19,2,7.52,15.04,pharmacy,Sachsen,diabetic_care,control
T0002225,C00550,ALK-LG-02,Bein Frische Gel,Legs,2023-03-19,2,7.88,15.76,online,Niedersachsen,athletes_25,control
T0003164,C00769,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-03-19,1,6.9,6.9,online,Berlin,wellness_50plus,control
T0000249,C00059,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-03-20,1,9.66,9.66,pharmacy,Niedersachsen,wellness_50plus,control
T0000683,C00175,ALK-FB-01,Fuß Butter,Feet,2023-03-20,1,7.83,7.83,pharmacy,Hessen,diabetic_care,treatment
T0001028,C00266,ALK-FB-06,Fußpflege Deospray,Feet,2023-03-20,2,6.19,12.38,online,Niedersachsen,athletes_25,control
T0001869,C00465,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-03-20,1,6.07,6.07,online,Bayern,active_women_35,control
T0002258,C00555,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-20,3,6.78,20.34,pharmacy,Sachsen,active_women_35,treatment
T0002333,C00571,ALK-FB-05,10% Urea Fußcreme,Feet,2023-03-20,1,7.08,7.08,pharmacy,Hamburg,diabetic_care,control
T0002757,C00669,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-20,1,7.26,7.26,online,Sachsen,diabetic_care,control
T0003041,C00739,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2023-03-20,1,11.37,11.37,pharmacy,Hessen,active_women_35,control
T0003061,C00743,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2023-03-20,1,11.3,11.3,online,Berlin,active_women_35,control
T0000445,C00109,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-03-21,1,9.13,9.13,pharmacy,Hamburg,athletes_25,control
T0001401,C00354,ALK-FB-06,Fußpflege Deospray,Feet,2023-03-21,1,6.37,6.37,online,Sachsen,athletes_25,treatment
T0001809,C00450,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-21,2,7.2,14.4,pharmacy,Hamburg,wellness_50plus,treatment
T0001926,C00479,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2023-03-21,1,11.28,11.28,online,Hamburg,active_women_35,control
T0003236,C00788,ALK-CB-01,Ur Bonbons,Cough drops,2023-03-21,1,2.37,2.37,pharmacy,Sachsen,traditional_55,control
T0000121,C00028,ALK-CB-01,Ur Bonbons,Cough drops,2023-03-22,2,2.47,4.94,pharmacy,Sachsen,wellness_50plus,treatment
T0000674,C00172,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-03-22,1,9.99,9.99,pharmacy,NRW,wellness_50plus,control
T0000796,C00202,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-22,3,6.82,20.46,pharmacy,Baden-Württemberg,active_women_35,treatment
T0001319,C00336,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-03-22,1,9.38,9.38,dm,NRW,athletes_25,control
T0001531,C00384,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-03-22,2,5.86,11.72,pharmacy,NRW,athletes_25,control
T0000109,C00026,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-03-23,2,9.7,19.4,dm,NRW,athletes_25,control
T0001424,C00361,ALK-FB-01,Fuß Butter,Feet,2023-03-23,2,7.33,14.66,pharmacy,Hamburg,diabetic_care,control
T0002056,C00508,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-03-23,1,6.67,6.67,rossmann,Hamburg,wellness_50plus,control
T0002366,C00582,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-03-23,2,9.06,18.12,online,Sachsen,athletes_25,treatment
T0003156,C00766,ALK-FB-06,Fußpflege Deospray,Feet,2023-03-23,1,6.09,6.09,pharmacy,Baden-Württemberg,wellness_50plus,treatment
T0000244,C00057,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-03-24,3,7.11,21.33,pharmacy,Baden-Württemberg,active_women_35,control
T0002823,C00684,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-03-24,1,8.71,8.71,pharmacy,Niedersachsen,young_active_women,treatment
T0002824,C00684,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-03-24,1,8.81,8.81,pharmacy,Niedersachsen,young_active_women,treatment
T0003282,C00799,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2023-03-24,1,11.97,11.97,online,Bayern,young_active_women,control
